time,latitude,longitude,t2m,tp,d2m,rh
2022-01-08 09:00:00,44.076,8.135,6.410553,0.006050167,1.0387268,68.527664
2022-01-08 10:00:00,44.076,8.135,7.637848,0.006050167,0.69766235,61.47354
2022-01-08 11:00:00,44.076,8.135,8.400299,0.006050167,0.91104126,59.27351
2022-01-08 12:00:00,44.076,8.135,8.856842,0.006050167,0.87661743,57.32906
2022-01-08 13:00:00,44.076,8.135,9.037506,0.006050167,1.0699768,57.427914
2022-01-08 14:00:00,44.076,8.135,9.06485,0.006050167,1.3314514,58.40861
2022-01-08 15:00:00,44.076,8.135,8.698639,0.006050167,1.7984924,61.906075
2022-01-08 16:00:00,44.076,8.135,7.8126526,0.006050167,2.0455627,66.91039
2022-01-08 17:00:00,44.076,8.135,6.9266663,0.006050167,2.2035217,71.88994
2022-01-08 18:00:00,44.076,8.135,6.58609,0.006050167,2.6808167,76.13014
2022-01-08 19:00:00,44.076,8.135,6.455475,0.006230166,3.9178772,83.826706
2022-01-08 20:00:00,44.076,8.135,6.6402893,0.016126418,4.308502,85.06672
2022-01-08 21:00:00,44.076,8.135,6.5350647,0.052473858,4.4671936,86.64096
2022-01-08 22:00:00,44.076,8.135,6.4708557,0.09153824,4.370758,86.439415
2022-01-08 23:00:00,44.076,8.135,6.2689514,0.11745161,4.535553,88.665596
2022-01-09 00:00:00,44.076,8.135,6.1339417,0.16300297,4.5502014,89.58655
2022-01-09 01:00:00,44.076,8.135,6.488434,0.011330756,4.4620667,86.88815
2022-01-09 02:00:00,44.076,8.135,5.6705627,0.014547423,4.2672424,90.68927
2022-01-09 03:00:00,44.076,8.135,4.676178,0.01830842,3.8993225,94.70529
2022-01-09 04:00:00,44.076,8.135,4.8172913,0.031122152,4.183502,95.66614
2022-01-09 05:00:00,44.076,8.135,4.5777893,0.03174704,3.6910706,93.97223
2022-01-09 06:00:00,44.076,8.135,4.1158752,0.032188356,2.5543518,89.56586
2022-01-09 07:00:00,44.076,8.135,3.6495667,0.032310504,0.29556274,78.71477
2022-01-09 08:00:00,44.076,8.135,4.007477,0.032313053,-0.25595093,73.750336
2022-01-09 09:00:00,44.076,8.135,5.297516,0.032313053,-0.36410522,66.870026
2022-01-09 10:00:00,44.076,8.135,7.210602,0.032313053,-1.4737244,54.044456
2022-01-09 11:00:00,44.076,8.135,8.739166,0.032313053,-3.238617,42.750446
2022-01-09 12:00:00,44.076,8.135,9.687408,0.032313053,-4.535248,36.395058
2022-01-09 13:00:00,44.076,8.135,10.165436,0.03274817,-4.447357,35.482876
2022-01-09 14:00:00,44.076,8.135,10.147858,0.03317348,-3.4239197,38.355846
2022-01-09 15:00:00,44.076,8.135,9.61734,0.03317348,-1.5039978,45.811325
2022-01-09 16:00:00,44.076,8.135,8.297272,0.03317348,0.8158264,59.281055
2022-01-09 17:00:00,44.076,8.135,8.029694,0.03317348,-1.933197,49.410908
2022-01-09 18:00:00,44.076,8.135,6.3558655,0.03317348,-0.7684021,60.346066
2022-01-09 19:00:00,44.076,8.135,4.514801,0.03317348,-0.06845093,72.15145
2022-01-09 20:00:00,44.076,8.135,3.9166565,0.03317348,-0.44003296,73.23508
2022-01-09 21:00:00,44.076,8.135,3.632721,0.03317348,-0.4126892,74.86078
2022-01-09 22:00:00,44.076,8.135,3.4667053,0.03317348,-0.3164978,76.27323
2022-01-09 23:00:00,44.076,8.135,3.4288635,0.03317348,-0.19662476,77.14613
2022-01-10 00:00:00,44.076,8.135,3.493805,0.03317348,-0.19784546,76.78694
2022-01-10 01:00:00,44.076,8.135,3.7235413,0.0,-0.48202515,74.0094
2022-01-10 02:00:00,44.076,8.135,3.9220276,0.0,-0.8321228,71.14457
2022-01-10 03:00:00,44.076,8.135,4.5047913,0.0,-2.1897888,61.81757
2022-01-10 04:00:00,44.076,8.135,4.4459534,0.0,-2.690033,59.81669
2022-01-10 05:00:00,44.076,8.135,4.559723,0.0,-2.6983337,59.306347
2022-01-10 06:00:00,44.076,8.135,4.6905823,0.0,-2.6441345,59.003456
2022-01-10 07:00:00,44.076,8.135,5.073883,0.010084985,-2.5726013,57.7535
2022-01-10 08:00:00,44.076,8.135,5.3990784,0.013052943,-2.3746033,57.29658
2022-01-10 09:00:00,44.076,8.135,6.513092,0.013052943,-1.9476013,54.751026
2022-01-10 10:00:00,44.076,8.135,7.620758,0.013989221,-1.7476501,51.504402
2022-01-10 11:00:00,44.076,8.135,8.4808655,0.013989221,-2.20224,46.979908
2022-01-10 12:00:00,44.076,8.135,9.007477,0.01790197,-2.9688416,42.83442
2022-01-10 13:00:00,44.076,8.135,9.142487,0.021937944,-3.6443787,40.362183
2022-01-10 14:00:00,44.076,8.135,9.01651,0.024802094,-4.00473,39.62294
2022-01-10 15:00:00,44.076,8.135,8.569244,0.024802094,-3.9183044,41.10357
2022-01-10 16:00:00,44.076,8.135,7.8522034,0.024802094,-4.1861267,42.29481
2022-01-10 17:00:00,44.076,8.135,7.0853577,0.024802094,-4.0713806,44.953125
2022-01-10 18:00:00,44.076,8.135,6.632477,0.02480227,-3.9397888,46.831223
2022-01-10 19:00:00,44.076,8.135,7.0336,0.02480227,-4.926605,42.299835
2022-01-10 20:00:00,44.076,8.135,6.79068,0.02480227,-5.6028748,40.861996
2022-01-10 21:00:00,44.076,8.135,6.636139,0.02480227,-6.1739197,39.540264
2022-01-10 22:00:00,44.076,8.135,6.5589905,0.02480227,-6.4844666,38.817898
2022-01-10 23:00:00,44.076,8.135,6.499176,0.02480227,-6.1714783,39.9218
2022-01-11 00:00:00,44.076,8.135,6.351227,0.02480227,-5.8406677,41.36054
2022-01-11 01:00:00,44.076,8.135,6.1158752,0.0,-5.068207,44.574932
2022-01-11 02:00:00,44.076,8.135,5.8868713,0.0,-4.3023376,47.977543
2022-01-11 03:00:00,44.076,8.135,5.6268616,0.0,-3.867279,50.46924
2022-01-11 04:00:00,44.076,8.135,5.4425354,0.0,-2.961029,54.69374
2022-01-11 05:00:00,44.076,8.135,5.4112854,0.0,-3.0699158,54.370487
2022-01-11 06:00:00,44.076,8.135,5.5397034,0.0,-3.2955017,52.9908
2022-01-11 07:00:00,44.076,8.135,6.1861877,0.0,-2.3396912,54.400246
