time,latitude,longitude,t2m,tp,d2m,rh
2022-01-11 03:00:00,45.195,11.045,-1.6468201,0.0,-4.894867,78.50357
2022-01-11 04:00:00,45.195,11.045,-0.96932983,0.0,-4.7469177,75.538895
2022-01-11 05:00:00,45.195,11.045,-0.8562927,0.0,-4.7552185,74.87067
2022-01-11 06:00:00,45.195,11.045,-0.6517029,0.0,-4.7725525,73.66482
2022-01-11 07:00:00,45.195,11.045,-0.10848999,0.0,-3.876068,75.74688
2022-01-11 08:00:00,45.195,11.045,0.11148071,0.0,-3.177826,78.538086
2022-01-11 09:00:00,45.195,11.045,1.8085022,0.0,-0.7872009,82.9067
2022-01-11 10:00:00,45.195,11.045,4.9198303,0.0,0.14981079,71.25934
2022-01-11 11:00:00,45.195,11.045,6.7694397,0.0,-0.13900757,61.403954
2022-01-11 12:00:00,45.195,11.045,7.714264,0.0,-1.0359802,53.919964
2022-01-11 13:00:00,45.195,11.045,8.041168,0.0,-1.2718201,51.831223
2022-01-11 14:00:00,45.195,11.045,7.9044495,0.0004351138,-0.9642029,53.50646
2022-01-11 15:00:00,45.195,11.045,6.8424377,0.00085532654,2.651764,74.64764
2022-01-11 16:00:00,45.195,11.045,6.4830627,0.0012904402,-0.56307983,60.72235
2022-01-11 17:00:00,45.195,11.045,5.219635,0.0012904402,-0.79989624,65.13142
2022-01-11 18:00:00,45.195,11.045,1.8163147,0.0012904402,-1.9368591,76.160484
2022-01-11 19:00:00,45.195,11.045,3.5951233,0.0012904402,-0.4390564,74.91533
2022-01-11 20:00:00,45.195,11.045,1.7623596,0.0012904402,-1.4768982,79.085365
2022-01-11 21:00:00,45.195,11.045,1.051178,0.0012904402,-1.9617615,80.30611
2022-01-11 22:00:00,45.195,11.045,0.6905823,0.0012904402,-2.203949,80.958855
2022-01-11 23:00:00,45.195,11.045,0.5187073,0.0012904402,-2.33432,81.18334
2022-01-12 00:00:00,45.195,11.045,0.6349182,0.0012904402,-2.3179626,80.60267
2022-01-12 01:00:00,45.195,11.045,1.5904846,0.0,-1.7852478,78.26946
2022-01-12 02:00:00,45.195,11.045,1.6966858,0.0,-1.6624451,78.38184
2022-01-12 03:00:00,45.195,11.045,1.2350159,0.0,-1.7425232,80.5423
2022-01-12 04:00:00,45.195,11.045,0.815094,0.0,-1.7852478,82.75097
2022-01-12 05:00:00,45.195,11.045,0.24624634,0.0,-1.9510193,85.17431
2022-01-12 06:00:00,45.195,11.045,-0.93930054,0.0,-2.5992126,88.5017
2022-01-12 07:00:00,45.195,11.045,-0.761322,0.0,-2.5225525,87.8563
